username,domain,name,slug,is_primary
Dame_,mastodon.social,Engineering,engineering,false
Dame_,mastodon.social,Gaming,gaming,false
Dame_,mastodon.social,Government & Policy,government_policy,false
Dame_,mastodon.social,History,history,false
Dame_,mastodon.social,Humanities,humanities,false
Dame_,mastodon.social,Indigenous Peoples,indigenous_peoples,false
Dame_,mastodon.social,Law & Justice,law_justice,false
Dame_,mastodon.social,Music,music,false
Dame_,mastodon.social,Journalism & Comment,news_comment_data,false
Dame_,mastodon.social,Photography,photography,false
Dame_,mastodon.social,Politics,politics,false
Dame_,mastodon.social,Social Media,social_media,false
Dame_,mastodon.social,Sport,sport,false
Dame_,mastodon.social,Technology,technology,false
Dame_,mastodon.social,US Politics,us_politics,false
Dame_,mastodon.social,US Sport,us_sport,false
Dame_,mastodon.social,AI,ai,true
PixelRobot,neopaquita.es,Ukraine Invasion,ukraine_invasion,false
PixelRobot,neopaquita.es,US Politics,us_politics,false
FreddieJ,newsmast.social,Gaming,gaming,false
FreddieJ,newsmast.social,Architecture & Design,architecture_design,false
darnell,one.darnell.one,AI,ai,false
darnell,one.darnell.one,Biology,biology,false
darnell,one.darnell.one,Business,business,false
darnell,one.darnell.one,Chemistry,chemistry,false
darnell,one.darnell.one,Creative Arts,creative_arts,false
darnell,one.darnell.one,Democracy & Human Rights,democracy_human_rights,false
darnell,one.darnell.one,Engineering,engineering,false
darnell,one.darnell.one,Food & Drink,food_drink,false
darnell,one.darnell.one,Humour,humour,false
darnell,one.darnell.one,"Hunger, Disease & Water",hunger_disease_water,false
darnell,one.darnell.one,Markets & Finance,markets_finance,false
darnell,one.darnell.one,Mathematics,mathematics,false
darnell,one.darnell.one,Mental Health & Wellbeing,mental_health_wellbeing,false
darnell,one.darnell.one,Nature & Wildlife,nature_wildlife,false
darnell,one.darnell.one,Journalism & Comment,news_comment_data,false
darnell,one.darnell.one,Pets,pets,false
darnell,one.darnell.one,Physics,physics,false
darnell,one.darnell.one,Poverty & Inequality,poverty_inequality,false
darnell,one.darnell.one,Programming,programming,false
darnell,one.darnell.one,Puzzles,puzzles,false
darnell,one.darnell.one,Science,science,false
darnell,one.darnell.one,Social Media,social_media,false
darnell,one.darnell.one,Space,space,false
darnell,one.darnell.one,Technology,technology,false
darnell,one.darnell.one,Travel,travel,false
darnell,one.darnell.one,Ukraine Invasion,ukraine_invasion,false
darnell,one.darnell.one,Weather,weather,false
darnell,one.darnell.one,Workers Rights,workers_rights,false
darnell,one.darnell.one,Breaking News,breaking_news,true
tuckerm,newsmast.social,Pets,pets,false
Downes,newsmast.social,Academia & Research,academia_research,false
Downes,newsmast.social,AI,ai,false
Downes,newsmast.social,Breaking News,breaking_news,false
Downes,newsmast.social,Philosophy,philosophy,false
Downes,newsmast.social,Programming,programming,false
Downes,newsmast.social,Science,science,false
Downes,newsmast.social,Social Media,social_media,false
Downes,newsmast.social,Space,space,false
Downes,newsmast.social,Technology,technology,false
Downes,newsmast.social,Journalism & Comment,news_comment_data,true
olympusmoans,newsmast.social,Academia & Research,academia_research,false
olympusmoans,newsmast.social,AI,ai,false
olympusmoans,newsmast.social,Breaking News,breaking_news,false
olympusmoans,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
channyeintun,newsmast.social,Academia & Research,academia_research,false
channyeintun,newsmast.social,AI,ai,false
channyeintun,newsmast.social,Creative Arts,creative_arts,false
channyeintun,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
channyeintun,newsmast.social,Engineering,engineering,false
channyeintun,newsmast.social,Food & Drink,food_drink,false
channyeintun,newsmast.social,Government & Policy,government_policy,false
channyeintun,newsmast.social,Healthcare,healthcare,false
channyeintun,newsmast.social,Humour,humour,false
channyeintun,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
channyeintun,newsmast.social,Law & Justice,law_justice,false
channyeintun,newsmast.social,Nature & Wildlife,nature_wildlife,false
channyeintun,newsmast.social,Pets,pets,false
channyeintun,newsmast.social,Politics,politics,false
channyeintun,newsmast.social,Poverty & Inequality,poverty_inequality,false
channyeintun,newsmast.social,Programming,programming,false
channyeintun,newsmast.social,Puzzles,puzzles,false
channyeintun,newsmast.social,Technology,technology,false
channyeintun,newsmast.social,Travel,travel,false
channyeintun,newsmast.social,US Politics,us_politics,false
channyeintun,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,true
olympusmoans,newsmast.social,Engineering,engineering,false
olympusmoans,newsmast.social,Government & Policy,government_policy,false
olympusmoans,newsmast.social,Healthcare,healthcare,false
olympusmoans,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
olympusmoans,newsmast.social,Law & Justice,law_justice,false
olympusmoans,newsmast.social,Journalism & Comment,news_comment_data,false
olympusmoans,newsmast.social,Poverty & Inequality,poverty_inequality,false
olympusmoans,newsmast.social,Programming,programming,false
olympusmoans,newsmast.social,Social Media,social_media,false
olympusmoans,newsmast.social,Technology,technology,false
olympusmoans,newsmast.social,Ukraine Invasion,ukraine_invasion,false
olympusmoans,newsmast.social,US Politics,us_politics,false
olympusmoans,newsmast.social,Weather,weather,false
olympusmoans,newsmast.social,Politics,politics,true
johnleonard,mastodon.social,AI,ai,false
johnleonard,mastodon.social,Breaking News,breaking_news,false
johnleonard,mastodon.social,Climate change,climate_change,false
bengenn,aus.social,Markets & Finance,markets_finance,false
bengenn,aus.social,Technology,technology,false
bengenn,aus.social,Travel,travel,true
tuckerm,newsmast.social,Biology,biology,false
tuckerm,newsmast.social,Breaking News,breaking_news,false
tuckerm,newsmast.social,Chemistry,chemistry,false
tuckerm,newsmast.social,History,history,false
tuckerm,newsmast.social,Humanities,humanities,false
tuckerm,newsmast.social,Mathematics,mathematics,false
tuckerm,newsmast.social,Philosophy,philosophy,false
tuckerm,newsmast.social,Physics,physics,false
tuckerm,newsmast.social,Science,science,false
tuckerm,newsmast.social,Social Media,social_media,false
tuckerm,newsmast.social,Social Sciences,social_sciences,false
tuckerm,newsmast.social,Space,space,false
tuckerm,newsmast.social,Ukraine Invasion,ukraine_invasion,false
tuckerm,newsmast.social,US Sport,us_sport,false
tuckerm,newsmast.social,Weather,weather,false
tuckerm,newsmast.social,Journalism & Comment,news_comment_data,true
johnleonard,mastodon.social,Journalism & Comment,news_comment_data,false
johnleonard,mastodon.social,Technology,technology,true
r_morgan,mstdn.ca,Breaking News,breaking_news,false
r_morgan,mstdn.ca,Journalism & Comment,news_comment_data,false
r_morgan,mstdn.ca,Science,science,false
r_morgan,mstdn.ca,Programming,programming,true
wmclark,publishing.social,Activism & Civil Rights,activism_civil_rights,false
wmclark,publishing.social,Black Voices,black_voices,false
wmclark,publishing.social,Breaking News,breaking_news,false
wmclark,publishing.social,Creative Arts,creative_arts,false
tuckerm,newsmast.social,Puzzles,puzzles,false
wmclark,publishing.social,Democracy & Human Rights,democracy_human_rights,false
wmclark,publishing.social,Food & Drink,food_drink,false
wmclark,publishing.social,Humanities,humanities,false
wmclark,publishing.social,Music,music,false
wmclark,publishing.social,Journalism & Comment,news_comment_data,false
wmclark,publishing.social,Photography,photography,false
wmclark,publishing.social,Social Media,social_media,false
wmclark,publishing.social,Technology,technology,false
wmclark,publishing.social,Visual Arts,visual_arts,false
wmclark,publishing.social,Books & Literature,books_literature,true
yanmoenaing,newsmast.social,Biology,biology,false
lilythelonelygirl,hear-me.social,Social Sciences,social_sciences,false
AlexiaPonchet,newsmast.social,Humanities,humanities,false
AlexiaPonchet,newsmast.social,Books & Literature,books_literature,false
AlexiaPonchet,newsmast.social,Visual Arts,visual_arts,false
AlexiaPonchet,newsmast.social,Humour,humour,false
AlexiaPonchet,newsmast.social,Nature & Wildlife,nature_wildlife,false
AlexiaPonchet,newsmast.social,Programming,programming,false
bbdjgfhjhhg,newsmast.social,Breaking News,breaking_news,false
bbdjgfhjhhg,newsmast.social,Journalism & Comment,news_comment_data,false
bbdjgfhjhhg,newsmast.social,Ukraine Invasion,ukraine_invasion,false
bbdjgfhjhhg,newsmast.social,Weather,weather,false
bbdjgfhjhhg,newsmast.social,Social Media,social_media,true
bbdjgfhjhhg,newsmast.social,Programming,programming,false
bbdjgfhjhhg,newsmast.social,Poverty & Inequality,poverty_inequality,false
sarampion,masto.es,Academia & Research,academia_research,false
sarampion,masto.es,AI,ai,false
sarampion,masto.es,Architecture & Design,architecture_design,false
sarampion,masto.es,Books & Literature,books_literature,false
sarampion,masto.es,Breaking News,breaking_news,false
sarampion,masto.es,Democracy & Human Rights,democracy_human_rights,false
sarampion,masto.es,Environment,environment,false
sarampion,masto.es,History,history,false
sarampion,masto.es,Humanities,humanities,false
sarampion,masto.es,"Hunger, Disease & Water",hunger_disease_water,false
sarampion,masto.es,Movies,movies,false
sarampion,masto.es,Music,music,false
sarampion,masto.es,Journalism & Comment,news_comment_data,false
sarampion,masto.es,Philosophy,philosophy,false
sarampion,masto.es,Politics,politics,false
sarampion,masto.es,Activism & Civil Rights,activism_civil_rights,false
mofahmawi,mastodon.social,Engineering,engineering,false
mofahmawi,mastodon.social,Programming,programming,false
mofahmawi,mastodon.social,Technology,technology,false
mofahmawi,mastodon.social,Weather,weather,false
mofahmawi,mastodon.social,AI,ai,true
tredford01,retro.pizza,Architecture & Design,architecture_design,false
tredford01,retro.pizza,Books & Literature,books_literature,false
tredford01,retro.pizza,Environment,environment,false
tredford01,retro.pizza,Gaming,gaming,false
tredford01,retro.pizza,History,history,false
tredford01,retro.pizza,Technology,technology,true
teowawki,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
teowawki,newsmast.social,Biology,biology,false
teowawki,newsmast.social,Climate change,climate_change,false
teowawki,newsmast.social,Energy & Pollution,energy_pollution,false
teowawki,newsmast.social,Environment,environment,false
teowawki,newsmast.social,Government & Policy,government_policy,false
teowawki,newsmast.social,History,history,false
teowawki,newsmast.social,Philosophy,philosophy,false
teowawki,newsmast.social,Science,science,false
teowawki,newsmast.social,Social Sciences,social_sciences,false
teowawki,newsmast.social,Space,space,false
teowawki,newsmast.social,Technology,technology,false
teowawki,newsmast.social,US Politics,us_politics,false
teowawki,newsmast.social,Breaking News,breaking_news,true
snoots,channel.org,Mental Health & Wellbeing,mental_health_wellbeing,false
snoots,channel.org,Movies,movies,false
snoots,channel.org,Music,music,false
snoots,channel.org,Nature & Wildlife,nature_wildlife,false
petite_etoile,mastodon.social,Activism & Civil Rights,activism_civil_rights,false
petite_etoile,mastodon.social,Books & Literature,books_literature,false
petite_etoile,mastodon.social,Breaking News,breaking_news,false
petite_etoile,mastodon.social,Climate change,climate_change,false
PixelRobot,neopaquita.es,Visual Arts,visual_arts,false
petite_etoile,mastodon.social,Environment,environment,false
petite_etoile,mastodon.social,Government & Policy,government_policy,false
petite_etoile,mastodon.social,History,history,false
petite_etoile,mastodon.social,Humanities,humanities,false
petite_etoile,mastodon.social,LGBTQ+,lgbtq,false
petite_etoile,mastodon.social,Music,music,false
petite_etoile,mastodon.social,Journalism & Comment,news_comment_data,false
petite_etoile,mastodon.social,Philosophy,philosophy,false
PixelRobot,neopaquita.es,Weather,weather,false
PixelRobot,neopaquita.es,Women’s Voices,women_voices,false
PixelRobot,neopaquita.es,Workers Rights,workers_rights,false
PixelRobot,neopaquita.es,Programming,programming,true
rajeshaithala4153,rajeshaithala4153@mastodon.social,Academia & Research,academia_research,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Activism & Civil Rights,activism_civil_rights,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Architecture & Design,architecture_design,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Biodiversity & Rewilding,biodiversity_rewilding,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Biology,biology,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Black Voices,black_voices,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Books & Literature,books_literature,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Breaking News,breaking_news,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Business,business,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Chemistry,chemistry,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Climate change,climate_change,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Creative Arts,creative_arts,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Democracy & Human Rights,democracy_human_rights,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Disabled Voices,disabled_voices,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Energy & Pollution,energy_pollution,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Engineering,engineering,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Environment,environment,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Food & Drink,food_drink,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Football,football,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Gaming,gaming,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Government & Policy,government_policy,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Healthcare,healthcare,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,History,history,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Humanities,humanities,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Humour,humour,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,"Hunger, Disease & Water",hunger_disease_water,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Immigrants Rights,immigrants_rights,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Indigenous Peoples,indigenous_peoples,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Law & Justice,law_justice,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,LGBTQ+,lgbtq,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Markets & Finance,markets_finance,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Mathematics,mathematics,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Mental Health & Wellbeing,mental_health_wellbeing,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Movies,movies,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Music,music,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Nature & Wildlife,nature_wildlife,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Journalism & Comment,news_comment_data,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Performing Arts,performing_arts,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Pets,pets,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Philosophy,philosophy,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Photography,photography,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Physics,physics,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Politics,politics,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Poverty & Inequality,poverty_inequality,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Programming,programming,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Puzzles,puzzles,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Science,science,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Social Media,social_media,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Social Sciences,social_sciences,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Space,space,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Sport,sport,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Technology,technology,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Travel,travel,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,TV & Radio,tv_radio,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Ukraine Invasion,ukraine_invasion,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,US Politics,us_politics,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,US Sport,us_sport,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Visual Arts,visual_arts,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Weather,weather,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Women’s Voices,women_voices,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,Workers Rights,workers_rights,false
rajeshaithala4153,rajeshaithala4153@mastodon.social,AI,ai,true
enough_jainil,mastodon.social,Biology,biology,false
enough_jainil,mastodon.social,Chemistry,chemistry,false
enough_jainil,mastodon.social,Engineering,engineering,false
enough_jainil,mastodon.social,Mathematics,mathematics,false
enough_jainil,mastodon.social,Physics,physics,false
enough_jainil,mastodon.social,Programming,programming,false
enough_jainil,mastodon.social,Science,science,false
enough_jainil,mastodon.social,Social Media,social_media,false
enough_jainil,mastodon.social,Space,space,false
enough_jainil,mastodon.social,Technology,technology,false
enough_jainil,mastodon.social,AI,ai,true
gbrrrl,mas.to,Engineering,engineering,false
gbrrrl,mas.to,Philosophy,philosophy,false
gbrrrl,mas.to,Physics,physics,false
gbrrrl,mas.to,Programming,programming,false
gbrrrl,mas.to,Technology,technology,true
gbrrrl,mas.to,Movies,movies,false
gbrrrl,mas.to,Music,music,false
gbrrrl,mas.to,Visual Arts,visual_arts,false
gbrrrl,mas.to,Biodiversity & Rewilding,biodiversity_rewilding,false
gbrrrl,mas.to,Academia & Research,academia_research,false
gbrrrl,mas.to,Democracy & Human Rights,democracy_human_rights,false
Yunandar,newsmast.social,Climate change,climate_change,false
Yunandar,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
petite_etoile,mastodon.social,Photography,photography,false
YellowDrone,mas.to,Architecture & Design,architecture_design,false
YellowDrone,mas.to,Breaking News,breaking_news,false
YellowDrone,mas.to,Journalism & Comment,news_comment_data,false
YellowDrone,mas.to,Social Media,social_media,false
YellowDrone,mas.to,Ukraine Invasion,ukraine_invasion,true
min_thu_kyaw,burma.social,Academia & Research,academia_research,false
min_thu_kyaw,burma.social,AI,ai,false
min_thu_kyaw,burma.social,Biology,biology,false
min_thu_kyaw,burma.social,Chemistry,chemistry,false
min_thu_kyaw,burma.social,Democracy & Human Rights,democracy_human_rights,false
min_thu_kyaw,burma.social,Engineering,engineering,false
min_thu_kyaw,burma.social,Government & Policy,government_policy,false
min_thu_kyaw,burma.social,Healthcare,healthcare,false
min_thu_kyaw,burma.social,Law & Justice,law_justice,false
min_thu_kyaw,burma.social,Mathematics,mathematics,false
min_thu_kyaw,burma.social,Physics,physics,false
min_thu_kyaw,burma.social,Politics,politics,false
min_thu_kyaw,burma.social,Poverty & Inequality,poverty_inequality,false
min_thu_kyaw,burma.social,Programming,programming,false
min_thu_kyaw,burma.social,Science,science,false
min_thu_kyaw,burma.social,Space,space,false
min_thu_kyaw,burma.social,Technology,technology,false
min_thu_kyaw,burma.social,US Politics,us_politics,false
min_thu_kyaw,burma.social,"Hunger, Disease & Water",hunger_disease_water,true
petite_etoile,mastodon.social,Poverty & Inequality,poverty_inequality,false
petite_etoile,mastodon.social,Social Sciences,social_sciences,false
petite_etoile,mastodon.social,Weather,weather,false
petite_etoile,mastodon.social,Women’s Voices,women_voices,false
PetRock,newsmast.social,Nature & Wildlife,nature_wildlife,true
PetRock,newsmast.social,Music,music,false
jramompichel2023,mastodon.social,Travel,travel,false
skry,mastodon.social,Academia & Research,academia_research,false
skry,mastodon.social,Biodiversity & Rewilding,biodiversity_rewilding,false
skry,mastodon.social,Space,space,false
skry,mastodon.social,US Politics,us_politics,false
skry,mastodon.social,Breaking News,breaking_news,true
keithramsey,newsmast.social,Environment,environment,false
keithramsey,newsmast.social,Journalism & Comment,news_comment_data,false
keithramsey,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
keithramsey,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
keithramsey,newsmast.social,Poverty & Inequality,poverty_inequality,false
keithramsey,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
keithramsey,newsmast.social,Women’s Voices,women_voices,false
keithramsey,newsmast.social,LGBTQ+,lgbtq,false
keithramsey,newsmast.social,Indigenous Peoples,indigenous_peoples,false
keithramsey,newsmast.social,Immigrants Rights,immigrants_rights,false
keithramsey,newsmast.social,Disabled Voices,disabled_voices,false
keithramsey,newsmast.social,Black Voices,black_voices,false
keithramsey,newsmast.social,Architecture & Design,architecture_design,false
keithramsey,newsmast.social,Visual Arts,visual_arts,false
keithramsey,newsmast.social,Creative Arts,creative_arts,false
keithramsey,newsmast.social,Nature & Wildlife,nature_wildlife,false
itzme,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
itzme,newsmast.social,Environment,environment,false
itzme,newsmast.social,Law & Justice,law_justice,false
itzme,newsmast.social,Science,science,false
itzme,newsmast.social,Breaking News,breaking_news,true
martynjparker,mastodon.social,Sport,sport,false
martynjparker,mastodon.social,Technology,technology,false
martynjparker,mastodon.social,US Sport,us_sport,false
martynjparker,mastodon.social,Weather,weather,false
martynjparker,mastodon.social,Breaking News,breaking_news,true
ommo,newsmast.social,Engineering,engineering,false
ommo,newsmast.social,Science,science,false
ommo,newsmast.social,Technology,technology,false
ommo,newsmast.social,Weather,weather,false
ommo,newsmast.social,Space,space,true
martinlentink,mastodon.social,Biodiversity & Rewilding,biodiversity_rewilding,false
martinlentink,mastodon.social,Biology,biology,false
martinlentink,mastodon.social,Energy & Pollution,energy_pollution,false
martinlentink,mastodon.social,Government & Policy,government_policy,false
martinlentink,mastodon.social,Physics,physics,false
martinlentink,mastodon.social,Science,science,false
martinlentink,mastodon.social,Space,space,false
martinlentink,mastodon.social,US Politics,us_politics,false
martinlentink,mastodon.social,Climate change,climate_change,true
martinlentink,mastodon.social,Ukraine Invasion,ukraine_invasion,false
martinlentink,mastodon.social,Breaking News,breaking_news,false
martinlentink,mastodon.social,Environment,environment,false
MMaK,Feuerwehr.social,Sport,sport,true
yosoybartsolo,superhappy.social,Academia & Research,academia_research,false
yosoybartsolo,superhappy.social,Activism & Civil Rights,activism_civil_rights,false
yosoybartsolo,superhappy.social,AI,ai,false
yosoybartsolo,superhappy.social,Black Voices,black_voices,false
yosoybartsolo,superhappy.social,Breaking News,breaking_news,false
yosoybartsolo,superhappy.social,Democracy & Human Rights,democracy_human_rights,false
yosoybartsolo,superhappy.social,Disabled Voices,disabled_voices,false
yosoybartsolo,superhappy.social,Engineering,engineering,false
yosoybartsolo,superhappy.social,Government & Policy,government_policy,false
yosoybartsolo,superhappy.social,Healthcare,healthcare,false
yosoybartsolo,superhappy.social,History,history,false
yosoybartsolo,superhappy.social,Humanities,humanities,false
yosoybartsolo,superhappy.social,"Hunger, Disease & Water",hunger_disease_water,false
yosoybartsolo,superhappy.social,Immigrants Rights,immigrants_rights,false
yosoybartsolo,superhappy.social,Indigenous Peoples,indigenous_peoples,false
yosoybartsolo,superhappy.social,Law & Justice,law_justice,false
yosoybartsolo,superhappy.social,LGBTQ+,lgbtq,false
yosoybartsolo,superhappy.social,Journalism & Comment,news_comment_data,false
yosoybartsolo,superhappy.social,Philosophy,philosophy,false
yosoybartsolo,superhappy.social,Politics,politics,false
yosoybartsolo,superhappy.social,Poverty & Inequality,poverty_inequality,false
yosoybartsolo,superhappy.social,Programming,programming,false
yosoybartsolo,superhappy.social,Social Media,social_media,false
yosoybartsolo,superhappy.social,Social Sciences,social_sciences,false
yosoybartsolo,superhappy.social,Ukraine Invasion,ukraine_invasion,false
yosoybartsolo,superhappy.social,US Politics,us_politics,false
yosoybartsolo,superhappy.social,Weather,weather,false
yosoybartsolo,superhappy.social,Women’s Voices,women_voices,false
yosoybartsolo,superhappy.social,Technology,technology,true
petite_etoile,mastodon.social,Democracy & Human Rights,democracy_human_rights,true
Sahqon,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
Sahqon,newsmast.social,Biology,biology,false
Sahqon,newsmast.social,Breaking News,breaking_news,false
Sahqon,newsmast.social,Climate change,climate_change,false
Sahqon,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
Sahqon,newsmast.social,Energy & Pollution,energy_pollution,false
Sahqon,newsmast.social,Environment,environment,false
Sahqon,newsmast.social,Government & Policy,government_policy,false
Sahqon,newsmast.social,Physics,physics,false
Sahqon,newsmast.social,Science,science,true
AlexiaPonchet,newsmast.social,Social Sciences,social_sciences,false
bbdjgfhjhhg,newsmast.social,Business,business,false
bbdjgfhjhhg,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
KarenKeiller,indieweb.social,Journalism & Comment,news_comment_data,false
KarenKeiller,indieweb.social,Social Media,social_media,false
KarenKeiller,indieweb.social,Ukraine Invasion,ukraine_invasion,false
KarenKeiller,indieweb.social,Weather,weather,false
KarenKeiller,indieweb.social,Breaking News,breaking_news,true
ste_pal,mastodon.uno,Activism & Civil Rights,activism_civil_rights,false
ste_pal,mastodon.uno,Democracy & Human Rights,democracy_human_rights,false
ste_pal,mastodon.uno,Music,music,false
ste_pal,mastodon.uno,Science,science,false
jrotermund,mastodon.social,Activism & Civil Rights,activism_civil_rights,false
jrotermund,mastodon.social,Environment,environment,false
jrotermund,mastodon.social,Humanities,humanities,false
jrotermund,mastodon.social,Social Media,social_media,false
jrotermund,mastodon.social,Democracy & Human Rights,democracy_human_rights,true
nesieslonk,mastodon.social,Academia & Research,academia_research,false
nesieslonk,mastodon.social,AI,ai,false
nesieslonk,mastodon.social,Biology,biology,false
nesieslonk,mastodon.social,Breaking News,breaking_news,false
nesieslonk,mastodon.social,Business,business,false
nesieslonk,mastodon.social,Chemistry,chemistry,false
aendra,hackers.town,Activism & Civil Rights,activism_civil_rights,false
aendra,hackers.town,AI,ai,false
aendra,hackers.town,Architecture & Design,architecture_design,false
aendra,hackers.town,Biology,biology,false
aendra,hackers.town,Black Voices,black_voices,false
aendra,hackers.town,Books & Literature,books_literature,false
nesieslonk,mastodon.social,Engineering,engineering,false
aendra,hackers.town,Business,business,false
aendra,hackers.town,Chemistry,chemistry,false
aendra,hackers.town,Climate change,climate_change,false
aendra,hackers.town,Creative Arts,creative_arts,false
aendra,hackers.town,Democracy & Human Rights,democracy_human_rights,false
aendra,hackers.town,Engineering,engineering,false
aendra,hackers.town,Environment,environment,false
aendra,hackers.town,Food & Drink,food_drink,false
aendra,hackers.town,Gaming,gaming,false
aendra,hackers.town,Government & Policy,government_policy,false
aendra,hackers.town,Healthcare,healthcare,false
aendra,hackers.town,History,history,false
nesieslonk,mastodon.social,Government & Policy,government_policy,false
nesieslonk,mastodon.social,Healthcare,healthcare,false
nesieslonk,mastodon.social,History,history,false
nesieslonk,mastodon.social,Humanities,humanities,false
nesieslonk,mastodon.social,Law & Justice,law_justice,false
nesieslonk,mastodon.social,Markets & Finance,markets_finance,false
nesieslonk,mastodon.social,Mathematics,mathematics,false
nesieslonk,mastodon.social,Journalism & Comment,news_comment_data,false
nesieslonk,mastodon.social,Physics,physics,false
nesieslonk,mastodon.social,Philosophy,philosophy,true
ste_pal,mastodon.uno,Breaking News,breaking_news,true
swingtimeSeppe,www.lindyhop.community,Pets,pets,false
swingtimeSeppe,www.lindyhop.community,Photography,photography,false
swingtimeSeppe,www.lindyhop.community,Puzzles,puzzles,false
swingtimeSeppe,www.lindyhop.community,Science,science,false
swingtimeSeppe,www.lindyhop.community,Technology,technology,false
swingtimeSeppe,www.lindyhop.community,Space,space,true
snoots,channel.org,Performing Arts,performing_arts,false
snoots,channel.org,Photography,photography,false
snoots,channel.org,Puzzles,puzzles,false
snoots,channel.org,Travel,travel,false
snoots,channel.org,TV & Radio,tv_radio,false
snoots,channel.org,Visual Arts,visual_arts,false
snoots,channel.org,Pets,pets,true
aendra,hackers.town,Humanities,humanities,false
aendra,hackers.town,Humour,humour,false
aendra,hackers.town,LGBTQ+,lgbtq,false
aendra,hackers.town,Mathematics,mathematics,false
aendra,hackers.town,Mental Health & Wellbeing,mental_health_wellbeing,false
aendra,hackers.town,Movies,movies,false
aendra,hackers.town,Music,music,false
aendra,hackers.town,Nature & Wildlife,nature_wildlife,false
